target,method,seed,split_id,n_te,n_pos,n_events,auc,ap,prevalence,lift,brier,brier_skill,auc_within_athlete,n_athletes_with_both,auc_between_athlete,n_athletes_test,thr_calibrated,f1_calibrated,precision_calibrated,recall_calibrated,f1_oracle,event_detection_rate,event_detection_ci
G2_3,ProtoNet,2026,,2388,23,23,0.4954131813585808,0.014218883586100503,0.009631490787269681,1.4762910436351306,0.20437586361822743,-20.42590963913855,0.5283986025960546,4,0.25,5,0.5030732261478353,0.024291497975708502,0.012738853503184714,0.2608695652173913,0.05263157894736842,0.2608695652173913,"(np.float64(0.1254844588924897), np.float64(0.4647039054375056))"
G2_3,XGBoost,42,,2366,33,33,0.5048643312681033,0.01435443682121634,0.013947590870667794,1.029169621787814,0.09952068334302831,-6.236259809118253,0.4741653875633114,4,0.5,5,0.3861915372212685,0.027777777777777776,0.014861995753715499,0.21212121212121213,0.0326975476839237,0.21212121212121213,"(np.float64(0.1067588656643618), np.float64(0.3775197758712936))"
G3_3,ours,2026,,3128,25,25,0.6348952626490494,0.01695121946166658,0.0079923273657289,2.1209365790437222,0.22151658841550842,-26.939456827937942,0.6189189692595594,4,,4,0.5139840245246887,0.03110419906687403,0.016181229773462782,0.4,0.036290322580645164,0.4,"(np.float64(0.23403057664190918), np.float64(0.5926087221487266))"
G1_0,ours,2026,,4415,41,41,0.6520180222378356,0.01791958221263585,0.00928652321630804,1.929633060214324,0.20578823226781093,-21.367596360514074,0.5974540750671745,5,0.8,6,0.5083256959915161,0.028291621327529923,0.014806378132118452,0.3170731707317073,0.046875,0.3170731707317073,"(np.float64(0.19564433205311735), np.float64(0.46984485655745856))"
G2_1,GAT,123,,3494,57,57,0.6555747821692725,0.030863379847599362,0.01631368059530624,1.8918710383774064,0.07122725975448782,-3.438514571888673,0.6528755116439535,4,0.5,5,0.28484471440315245,0.06878306878306878,0.03719599427753934,0.45614035087719296,0.0646900269541779,0.45614035087719296,"(np.float64(0.3337239950481139), np.float64(0.5840953916872776))"
G2_4,ours,2026,,2016,52,52,0.6858060473131757,0.05962958525608231,0.025793650793650792,2.311793151466576,0.20551631770587553,-7.178667234588074,0.6908533836556952,4,,4,0.48594722151756287,0.07589285714285714,0.04292929292929293,0.3269230769230769,0.09667673716012085,0.3269230769230769,"(np.float64(0.2152190173110406), np.float64(0.46244064860111084))"
G3_4,GAT,42,,1697,16,16,0.5757733491969066,0.07377784432756153,0.009428403064230996,7.825062613991995,0.05818918992727463,-5.230433999675595,0.5691574756669493,4,,4,0.2816698183031643,0.017045454545454544,0.008928571428571428,0.1875,0.11764705882352941,0.1875,"(np.float64(0.06591478773586765), np.float64(0.4300935986845823))"
G1_1,AthleteRate,2026,,3006,39,39,0.5,0.012974051896207584,0.012974051896207584,1.0,0.04663351454540467,-2.6416143064201956,0.5,4,0.5,5,0.19689737470167065,0.02561576354679803,0.012974051896207584,1.0,0.02561576354679803,1.0,"(np.float64(0.9103301463997611), 1.0)"
G3_2,GAT,123,,2599,30,30,0.4804593226936551,0.012828670010006411,0.011542901115813775,1.1113904452002221,0.06754071901963539,-4.919607063378127,0.5517858498419973,4,0.5,5,0.27927925508555534,0.01834862385321101,0.009708737864077669,0.16666666666666666,0.04395604395604396,0.16666666666666666,"(np.float64(0.07336434240351683), np.float64(0.33564705185680177))"
G3_2,ours,123,,2599,30,30,0.5065654599714544,0.013737700694264799,0.011542901115813775,1.190142803479807,0.266529349135663,-22.359967744529982,0.5987595281740793,4,0.25,5,0.5674206018447876,0.029357798165137616,0.015533980582524271,0.26666666666666666,0.029227557411273485,0.26666666666666666,"(np.float64(0.14182495553910618), np.float64(0.4444830204431169))"
G1_3,Transformer,42,,2186,21,21,0.7933135378862861,0.05966329467041941,0.00960658737419945,6.210664864263659,0.059701424856273985,-5.274914549928328,0.7267399138495156,4,1.0,5,0.28409684075278485,0.05240174672489083,0.02745995423340961,0.5714285714285714,0.13333333333333333,0.5714285714285714,"(np.float64(0.3654621629703244), np.float64(0.7553030051347894))"
G3_1,Transformer,2026,,3344,41,41,0.6117941560886999,0.017847438886126173,0.012260765550239234,1.4556545276879493,0.06942085852554579,-4.732315525731356,0.5767315961898686,4,0.75,5,0.3078084212838778,0.036931818181818184,0.0196078431372549,0.3170731707317073,0.04171240395170143,0.3170731707317073,"(np.float64(0.19564433205311735), np.float64(0.46984485655745856))"
G3_1,XGBoost,123,,2690,28,28,0.5934984437050553,0.02156821470299273,0.010408921933085501,2.0720891982518017,0.0750079578232826,-6.281918584376075,0.5141030558518076,4,0.75,5,0.3438598954032735,0.024734982332155476,0.013011152416356878,0.25,0.08695652173913043,0.25,"(np.float64(0.12676334942200781), np.float64(0.433560252407046))"
G1_0,AthleteRate,42,,2240,42,42,0.5,0.01875,0.01875,1.0,0.0503718024985128,-1.737830454271608,0.5,5,0.3,6,0.1975609756097561,0.03680981595092025,0.01875,1.0,0.03680981595092025,1.0,"(np.float64(0.9161983874908382), 1.0)"
G2_0,AthleteRate,2026,,3908,57,57,0.5,0.01458546571136131,0.01458546571136131,1.0,0.04832513956419418,-2.3622798101615485,0.5,5,0.3,6,0.1988472622478386,0.0287515762925599,0.01458546571136131,1.0,0.0287515762925599,1.0,"(np.float64(0.936858991216536), np.float64(0.9999999999999999))"
G1_1,AthleteRate,123,,3572,52,52,0.5,0.014557670772676373,0.014557670772676373,1.0,0.04787195081049898,-2.33701392498965,0.5,4,0.125,5,0.1976592977893368,0.02869757174392936,0.014557670772676373,1.0,0.02869757174392936,1.0,"(np.float64(0.9312054095871178), 1.0)"
G3_2,DANN,2026,,2874,36,36,0.5046296296296295,0.012959355140902538,0.012526096033402923,1.0345885187487194,0.09369555912357384,-6.574912889665928,0.563366895272797,4,0.0,5,0.40985751152038574,0.01658374792703151,0.008818342151675485,0.1388888888888889,0.029118773946360154,0.1388888888888889,"(np.float64(0.060817253631150966), np.float64(0.2865985128039319))"
G1_1,DANN,2026,,3006,39,39,0.5756224451876627,0.016411185755285253,0.012974051896207584,1.2649237020612172,0.10816897931487,-7.446922914213795,0.5890685034186792,4,1.0,5,0.39816656708717346,0.028526148969889066,0.015202702702702704,0.23076923076923078,0.0330188679245283,0.23076923076923078,"(np.float64(0.1264566242878376), np.float64(0.38336560457382957))"
G3_3,LSTM,123,,1378,15,15,0.5503056982147224,0.02495249737947202,0.01088534107402032,2.2923027592608296,0.054437678890457884,-4.056044873672203,0.4765212266364421,4,,4,0.2544566929340363,0.03460207612456748,0.01824817518248175,0.3333333333333333,0.10526315789473684,0.3333333333333333,"(np.float64(0.15176100694691236), np.float64(0.5828687484878701))"
G3_0,GAT,42,,1608,16,16,0.5696058417085427,0.012821147563045412,0.009950248756218905,1.288525330086064,0.05684311958741156,-4.770147925756317,0.554215623079529,5,0.4,6,0.2547476973759352,0.023809523809523808,0.0125,0.25,0.02768166089965398,0.25,"(np.float64(0.10181901984237346), np.float64(0.49498768929398645))"
G3_3,XGBoost,42,,3455,54,54,0.47095625469633123,0.014753184187972139,0.015629522431259046,0.9439305809156248,0.11849478932451092,-6.701848380848878,0.4796871358348049,4,,4,0.4275143799536839,0.00816326530612245,0.004405286343612335,0.05555555555555555,0.032382963745160157,0.05555555555555555,"(np.float64(0.019072922503838907), np.float64(0.15107451463482943))"
G2_2,ProtoNet,42,,1867,14,14,0.5454089892837869,0.009183177519942545,0.007498660953401178,1.2246423164094808,0.2419151500972276,-31.504856126252974,0.42483910819423354,4,1.0,5,0.570700996827871,0.015665796344647518,0.008130081300813009,0.21428571428571427,0.022222222222222223,0.21428571428571427,"(np.float64(0.0757124833691637), np.float64(0.4758972377320828))"
